document_id,title,authors,year,source,pmid,doi,url,document_type,topic,subtopic,full_text_available
doc_42590742,Unsupervised Annotation Transfer in Phase-Contrast Microscopy Using a CycleGAN.,"['Al-Hamadani Mokhaled N A', 'Hadjidemetriou Stathis', 'Szeman-Nagy Gabor', 'Skourides Paris A', 'Hajdu Andras', 'Harangi Balázs']",2026,PubMed,42590742,10.3390/s26154965,https://pubmed.ncbi.nlm.nih.gov/42590742/,scientific_paper,ai_melanoma,general,False
doc_42494241,AI-assisted diagnosis of nail unit melanoma and melanonychia using a clinical deep learning model.,"['Chu Yusung', 'Yang Sejung', 'Jung Jin-Woong', 'Kim Jun Young', 'Kim Joon-Goon', 'Sung Hae June', 'Oh Byungho']",2026,PubMed,42494241,10.1111/ddg.70347,https://pubmed.ncbi.nlm.nih.gov/42494241/,scientific_paper,ai_melanoma,general,False
doc_42475791,Artificial intelligence (AI) uses in stereotactic radiosurgery (SRS): diagnosis with brain metastasis (BM) - A systematic review.,"['Desai Shiv P', 'Hori Yusuke S', 'Lam Fred C', 'Zagzoog Nirmeen', 'Kalra Neeraj', 'Tayag Armine', 'Ustrzynski Louisa', 'Emrich Sara C', 'Gu Xuejun', 'Park David J', 'Chang Steven D']",2026,PubMed,42475791,10.1016/j.jocn.2026.112210,https://pubmed.ncbi.nlm.nih.gov/42475791/,scientific_paper,ai_melanoma,general,False
doc_42412828,Knowledge-guided contextual gene set analysis with large language models.,"['Wang Zhizheng', 'Day Chi-Ping', 'Wei Chih-Hsuan', 'Jin Qiao', 'Leaman Robert', 'Yang Yifan', 'Tian Shubo', 'Qiu Aodong', 'Fang Yin', 'Zhu Qingqing', 'Lu Xinghua', 'Lu Zhiyong']",2026,PubMed,42412828,10.1093/bioinformatics/btag214,https://pubmed.ncbi.nlm.nih.gov/42412828/,scientific_paper,ai_melanoma,general,False
doc_42393995,GPT-5 Series for Dermoscopic Image Labeling.,"['Gudiu Adela-Vasilica', 'Stoicu-Tivadar Lăcrămioara', 'Ionita Anca Daniela']",2026,PubMed,42393995,10.3233/SHTI260833,https://pubmed.ncbi.nlm.nih.gov/42393995/,scientific_paper,ai_melanoma,general,False
doc_42369008,Deep learning prediction of chemo-immunotherapy response using tumor perfusion ultrasound images.,"['Dimou Kyprianos', 'Alexandrou Floris', 'Roussakis Yiannis', 'Zamboglou Constantinos', 'Stylianopoulos Triantafyllos', 'Voutouri Chrysovalantis']",2026,PubMed,42369008,10.3389/frai.2026.1805416,https://pubmed.ncbi.nlm.nih.gov/42369008/,scientific_paper,ai_melanoma,general,False
doc_42349381,CAR T targets: AI takes the wheel.,['Amor Corina'],2026,PubMed,42349381,10.1016/j.cell.2026.06.003,https://pubmed.ncbi.nlm.nih.gov/42349381/,scientific_paper,ai_melanoma,general,False
doc_42340187,Impact on Cost and Expert Time of Data-Efficient Deep Learning for Medical Image Segmentation.,"['Jaiswal Astha', 'Rinneburger Miriam', 'Meyer Franziska', 'Arjune Sita', 'Oberlinkels Laura', 'Wawer Matos Reimer Philomena Alice', 'Lotter-Becker Lars', 'Akünal Ünal', 'Bujotzek Markus', 'Denner Stefan', 'Maier-Hein Klaus', 'Stepansky Leonard', 'May Matthias Stefan', 'Habert Markus', 'Köhn Alexander', 'Schöneck Mirjam', 'Wawer Matos Reimer Robert Peter', 'Müller Roman-Ulrich', 'Lennartz Simon', 'Große Hokamp Nils', 'Bucher Andreas Michael', 'Persigehl Thorsten', 'Caldeira Liliana Lourenco']",2026,PubMed,42340187,10.1148/ryai.250200,https://pubmed.ncbi.nlm.nih.gov/42340187/,scientific_paper,ai_melanoma,general,False
doc_42330836,Adaptive distribution-aware transformer for multi-scale visual representation learning on imbalanced and low-resolution data.,"['Ahammed Sakib', 'Cui Xia', 'Lu Wenqi', 'Yap Moi Hoon']",2026,PubMed,42330836,10.1016/j.media.2026.104162,https://pubmed.ncbi.nlm.nih.gov/42330836/,scientific_paper,ai_melanoma,general,False
doc_42279570,Artificial Intelligence in Dermatopathology: An Update and Review of the Current Literature.,"[""Abu-Dayeh Ala'"", 'Cazzato Gerardo', 'Giubellino Alessio']",2026,PubMed,42279570,10.3390/diagnostics16111702,https://pubmed.ncbi.nlm.nih.gov/42279570/,scientific_paper,ai_melanoma,general,False
doc_42279283,A Scoping Review of Artificial Intelligence in Ocular Oncology.,"['Vempuluru Vijitha S', 'Kaliki Swathi']",2026,PubMed,42279283,10.3390/cancers18111698,https://pubmed.ncbi.nlm.nih.gov/42279283/,scientific_paper,ai_melanoma,general,False
doc_42252869,"Multiclass convolutional neural network vs. 96 dermatologists in skin lesion diagnosis, an international study.","['Kommoss Katharina Susanne', 'Winkler Julia Katharina', 'Vollmer Anastasia Sophie', 'Mueller-Christmann Christine', 'Toberer Ferdinand', 'Stolz Wilhelm', 'Kraenke Teresa', 'Hofmann-Wellenhof Rainer', 'Blum Andreas', 'Enk Alexander', 'Rosenberger Albert', 'Haenssle Holger Andreas']",2026,PubMed,42252869,10.1111/ddg.70192,https://pubmed.ncbi.nlm.nih.gov/42252869/,scientific_paper,ai_melanoma,general,False
doc_42247734,Contrastive adapter training and consensus knowledge distillation for multi-source-free domain adaptation in skin cancer diagnosis.,"['Abedi Ali', 'Wu Q M Jonathan', 'Zhang Ning', 'Pourpanah Farhad']",2026,PubMed,42247734,10.1016/j.artmed.2026.103465,https://pubmed.ncbi.nlm.nih.gov/42247734/,scientific_paper,ai_melanoma,general,False
doc_42214390,A comprehensive review of deep learning applications in the segmentation and classification of skin cancer.,"['Saleh Neven', 'Shaaban Abdel Rahman', 'Salaheldin Ahmed M']",2026,PubMed,42214390,10.1088/2057-1976/ae74d6,https://pubmed.ncbi.nlm.nih.gov/42214390/,scientific_paper,ai_melanoma,general,False
doc_42199731,Deep Learning and Experimental Validation of BRCA1-Associated Protein-1 Missense Variant Pathogenicity in Uveal Melanoma.,"['Davé Nikhil', 'Taylor Gonzalez David J', 'Djulbegovic Mak B', 'Cernichiaro-Espinosa Linda A', 'King Benjamin A', 'Shields Carol L', 'Wilson Matthew W']",2026,PubMed,42199731,10.1016/j.xops.2026.101199,https://pubmed.ncbi.nlm.nih.gov/42199731/,scientific_paper,ai_melanoma,general,False
doc_42194263,XAI-MedNet: A Next-Generation Explainable AI Framework for Contrast-Enhanced Skin Lesion Classification via Entropy-Controlled Optimization.,"['Alabduljabbar Abdulrahman', 'Akram Tallha', 'Altherwy Youssef N', 'Akram Muhammad Adeel', 'Ashraf Imran']",2026,PubMed,42194263,10.3390/bioengineering13050506,https://pubmed.ncbi.nlm.nih.gov/42194263/,scientific_paper,ai_melanoma,general,False
doc_42189487,Evaluating the Performance of Artificial Intelligence in Accurately Detecting Skin Cancer: An Umbrella Review of Systematic Reviews and Meta-analyses.,"['Jeon Jae Joon', 'Chun Hayoon', 'Lee Judith', 'Son Hyunsoo', 'Lee Changyoon', 'Lee Keeheon', 'Oh Sarah Soyeon', 'Hwang Shinwon', 'Hyun Chul S', 'Kim Myung Ha', 'Cho Eunyoung', 'Lee Solam', 'Shin Jae Il']",2026,PubMed,42189487,10.1007/s40257-026-01034-1,https://pubmed.ncbi.nlm.nih.gov/42189487/,scientific_paper,ai_melanoma,general,False
doc_42189229,Beyond target lesions: Prognostic value of longitudinal AI-derived whole-body [<sup>1</sup>⁸F]FDG PET/CT metrics in metastatic melanoma.,"['Sachpekidis Christos', 'Vagenas Theodoros P', 'Müller Marilena', 'Strauss Dimitrios', 'Kopp-Schneider Annette', 'Pan Leyun', 'Hassel Jessica C', 'Matsopoulos George K', 'Dimitrakopoulou-Strauss Antonia']",2026,PubMed,42189229,10.1007/s00259-026-07915-1,https://pubmed.ncbi.nlm.nih.gov/42189229/,scientific_paper,ai_melanoma,general,False
doc_42185831,Identifying potential ligand-receptor interactions by integrating LSTM network and the attention mechanism for cell-cell communication prediction.,"['Deng Yingwei', 'Chen Min', 'Gao Pengfei', 'Luo Ruogu', 'Li Zejun', 'Yao Yuhua']",2026,PubMed,42185831,10.1186/s12967-026-08033-0,https://pubmed.ncbi.nlm.nih.gov/42185831/,scientific_paper,ai_melanoma,general,False
doc_42179160,Representation learning for multi-modal spatially resolved transcriptomics data.,"['Nonchev Kalin', 'Andani Sonali', 'Ficek-Pascual Joanna', 'Nowak Marta', 'Sobottka Bettina', 'Koelzer Viktor H', 'Rätsch Gunnar']",2026,PubMed,42179160,10.1093/bioinformatics/btag316,https://pubmed.ncbi.nlm.nih.gov/42179160/,scientific_paper,ai_melanoma,general,False
doc_42174960,Reliable Enough? Benchmarking LLMs for Clinical Concept Extraction.,"['Pignat Johann', 'Liakopoulos Petros', 'Bonjour Jonatan', 'Cheng Phil', 'Varelogiannis Sokratis', 'Lovis Christian', 'Bjelogrlic Mina', 'Gaudet-Blavignac Christophe', 'Cuendet Michel A', 'Michielin Olivier']",2026,PubMed,42174960,10.3233/SHTI260285,https://pubmed.ncbi.nlm.nih.gov/42174960/,scientific_paper,ai_melanoma,general,False
doc_42151239,A robust stacked ensemble strategy with multi-optimizer CNN models for skin cancer classification.,"['Panwar Arvind', 'Agarwal Jyoti', 'Vashist Shruti', 'Arora Yogita', 'Jain Achin', 'Krejcar Ondrej', 'Frischer Robert', 'Namazi Hamidreza']",2026,PubMed,42151239,10.1038/s41598-026-51607-7,https://pubmed.ncbi.nlm.nih.gov/42151239/,scientific_paper,ai_melanoma,general,False
doc_42151186,A longitudinal whole-body CT dataset with manually annotated tumor lesions.,"['Gatidis Sergios', 'Peisen Felix', 'Wagner Andreas', 'Choudja Pauline Ornela Megne', 'Othman Ahmed', 'Sanner Antoine', 'Grauhan Nils', 'Kim Suam', 'Graafen Dirk', 'Müller Lukas', 'Loßau Tanja', 'Moltz Jan Hendrik', 'Kohlbrandt Temke', 'Hering Alessa', 'La Fougère Christian', 'Nikolaou Konstantin', 'Küstner Thomas']",2026,PubMed,42151186,10.1038/s41597-026-07466-y,https://pubmed.ncbi.nlm.nih.gov/42151186/,scientific_paper,ai_melanoma,general,False
doc_42140962,Artificial intelligence with deep learning driven entropy-curvature attention mechanism for detection and segmentation of skin lesions using biomedical images.,"['Hasanin Tawfiq', 'Almofarreh Mona', 'Alkahtani Hend Khalid', 'Asiri Mashael M', 'Nafie Faisal Mohammed', 'Alahmadi Mohammed', 'Albshri Adel', 'Yahya Abdulsamad Ebrahim']",2026,PubMed,42140962,10.1038/s41598-026-39925-2,https://pubmed.ncbi.nlm.nih.gov/42140962/,scientific_paper,ai_melanoma,general,False
doc_42118213,Mechanism-Informed Machine Learning Enables Discovery of Oncolytic Peptides for Cancer Immunotherapy.,"['Zhang Wen', 'Lu Shengxin', 'Zheng Guangyong', 'Li Shensuo', 'Chen Hongyu', 'Hong Mei', 'Zhou Xiangru', 'Tang Ruotian', 'Wu Ye', 'Zhang Weidong', 'Lu Dong', 'Luan Xin']",2026,PubMed,42118213,10.1002/advs.75652,https://pubmed.ncbi.nlm.nih.gov/42118213/,scientific_paper,ai_melanoma,general,False
doc_42611862,Multi-view Vision Mamba U-Shaped Network Framework for Medical Image Segmentation.,"['Guo Sufen', 'Li Xueguang']",2026,PubMed,42611862,10.3791/72616,https://pubmed.ncbi.nlm.nih.gov/42611862/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42603925,MVM-UNet: multi branch convolutional vision Mamba UNet for medical image segmentation.,"['Niu Shaojia', 'Pan Huimin', 'Gao Quanli', 'Shao Lianhe']",2026,PubMed,42603925,10.1007/s13534-026-00563-2,https://pubmed.ncbi.nlm.nih.gov/42603925/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42587588,Hybrid Vision Transformer-CNN Architecture with Optimized Feature Selection for Skin Cancer Classification.,"['Almjally Abrar', 'Aziz Munazza', 'Najam Shaheryar', 'Menshawi Alaa', 'Altaf Meteb', 'Aljulayfi Abdullah Fawaz', 'Jalal Ahmad']",2026,PubMed,42587588,10.3390/diagnostics16152351,https://pubmed.ncbi.nlm.nih.gov/42587588/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42473859,Objective and Quantitative Assessment of Facial Vitiligo via AI-powered 3D Analysis for Diagnostic Support.,"['Lee Sena', 'Kim You Hyun', 'Park Younghyun', 'Lee Yerin', 'Chu Yusung', 'Jeon Jae Joon', 'Lee Solam', 'Yang Sejung']",2026,PubMed,42473859,10.1093/bjd/ljag290,https://pubmed.ncbi.nlm.nih.gov/42473859/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42449804,"Artificial Intelligence in Inherited Epidermolysis Bullosa: Current Evidence, Challenges, and Future Directions.",['Alheggi Ashjan'],2026,PubMed,42449804,10.3390/diagnostics16132022,https://pubmed.ncbi.nlm.nih.gov/42449804/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42438416,A deep learning framework for recognizing skin changes secondary to chronic venous insufficiency in clinical photographs: a multicentre validation study.,"['Kim Ko Eun', 'Lee Yerin', 'Kang Hyunyoung', 'Kim Dai Hyun', 'Roh Hwan Kyu', 'Yang Sejung', 'Kim Beom Suk']",2026,PubMed,42438416,10.1080/07853890.2026.2694142,https://pubmed.ncbi.nlm.nih.gov/42438416/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42386821,A framework based on hybrid Suzuki-Abe and convex Hull approach for improved classification of skin lesions.,"['Sana Maryam', 'Noor Muhammad Nouman', 'Haneef Farah', 'Qahmash Ayman', 'Atteia Ghada', 'Ashraf Imran', 'Akram Tallha']",2026,PubMed,42386821,10.1038/s41598-026-57934-z,https://pubmed.ncbi.nlm.nih.gov/42386821/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42384515,An Ultra-Lightweight Cross-scale Attention Mamba Network for Accurate Skin Lesion Segmentation.,"['Alharith Razan', 'Zhang Jiashu', 'Zhao Chengqiang']",2026,PubMed,42384515,10.1109/JBHI.2026.3708901,https://pubmed.ncbi.nlm.nih.gov/42384515/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42366440,[Research on deep learning-based pathological image classification of pilonidal sinus].,"['Wang Qi', 'Ben Siqi', 'Li Xiuyan', 'Ma Qun', 'Qi Shunli', 'Liu Shifei', 'Liu Aidong']",2026,PubMed,42366440,10.7507/1001-5515.202512031,https://pubmed.ncbi.nlm.nih.gov/42366440/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42247432,A U-Net model for epidermal segmentation in optical coherence tomography images of actinic keratosis.,"['Angelis Theofanis', 'Philipsen Peter A', 'Ortner Vinzent K', 'Fredman Gabriella', 'Haedersdal Merete', 'Untracht Gavrielle R']",2026,PubMed,42247432,10.1371/journal.pone.0346059,https://pubmed.ncbi.nlm.nih.gov/42247432/,scientific_paper,lesion_segmentation_medsam,general,False
doc_42609852,Atypical Fibroxanthoma on the Scalp of a 74-Year-Old Male with an Incidental Finding of an Amelanotic Melanoma on the Back.,"['Chlebicka Iwona', 'Byrska Martyna', 'Knecht-Gurwin Klaudia', 'Pradhan Ambika', 'Stefaniak Aleksandra', 'Woźniak Zdzisław', 'Łazicka Patrycja', 'Szepietowski Jacek C']",2026,PubMed,42609852,10.2147/CCID.S614986,https://pubmed.ncbi.nlm.nih.gov/42609852/,scientific_paper,abcd_image_measurements,general,False
doc_42606549,Plaque Radiotherapy for Posterior Uveal Melanoma (PUM) in 4000 Eyes in the Pre-Anti-VEGF Era: Impact of Radiation Dose to the Optic Disc and Foveola on ≥15-Letter Visual Acuity Loss.,"['Shields Carol L', 'Medina Robert J', 'Sener Hidayet', 'Warszawski Naomi', 'Miller Evelyn G', 'Ghobril Antonio Bechara', 'Lally Sara E', 'Shields Jerry A']",2026,PubMed,42606549,10.1097/IAE.0000000000004966,https://pubmed.ncbi.nlm.nih.gov/42606549/,scientific_paper,abcd_image_measurements,general,False
doc_42603978,Sequential Application of Transpupillary Thermal Therapy and Cryotherapy in the Management of Small Choroidal Melanoma: A Pilot Evaluation of Efficacy and Safety.,"['Henry Jessica', 'Aaberg Thomas M']",2026,PubMed,42603978,10.1177/24741264261474157,https://pubmed.ncbi.nlm.nih.gov/42603978/,scientific_paper,abcd_image_measurements,general,False
doc_42600747,Molecular Alterations in Patients of Color with Advanced Cutaneous and Unknown Primary Melanomas.,"['Ross Jessica S', 'Weir Vanessa R', 'Lavin Leore', 'Chatila Walid K', 'Kurtansky Nicholas', 'Lochrin Sarah E', 'Busam Klaus', 'Rotemberg Veronica', 'Shoushtari Alexander N']",2026,PubMed,42600747,10.1016/j.jaad.2026.08.024,https://pubmed.ncbi.nlm.nih.gov/42600747/,scientific_paper,abcd_image_measurements,general,False
doc_42583475,Early metastatic <i>BRAF<sup>V600E</sup></i> mutation melanoma without known primary lesion: a case report.,"['Wang Hao', 'Xu Yu-Wei', 'Pan Xi-Long', 'Zhu Hong-Hong']",2026,PubMed,42583475,10.1097/MS9.0000000000005417,https://pubmed.ncbi.nlm.nih.gov/42583475/,scientific_paper,abcd_image_measurements,general,False
doc_42574237,An 18-year Review of Melanonychia and Nail Melanoma Risk in Singapore.,"['Wu Xiaotian', 'Ong Kim Yao', 'Tan Faith Nicole Shih Yun', 'Cheng Suzanne Wei Na']",2026,PubMed,42574237,10.1097/DSS.0000000000005309,https://pubmed.ncbi.nlm.nih.gov/42574237/,scientific_paper,abcd_image_measurements,general,False
doc_42546602,From heatmaps to language: Explainable skin cancer diagnosis using CNN-VLM integration with an expert-annotated dataset.,"['Ahmmed Faysal', 'Antik Asef Rahman', 'Mehnaj Samanta', 'Alaly Ajmy', 'Mridha M F']",2026,PubMed,42546602,10.1016/j.artmed.2026.103499,https://pubmed.ncbi.nlm.nih.gov/42546602/,scientific_paper,explainable_clinical_ai,general,False
doc_42497363,Clinically Interpretable Deep Learning for Differentiating Vitiligo and Postinflammatory Hypopigmentation: Diagnostic Accuracy Study.,"[""Alzu'bi Amal Adel"", 'Al Khateeb Shadi', 'Elzaghmouri Bassam M', 'Alshiyab Diala M', 'Abu Alasal Sanaa', 'Zhou Leming']",2026,PubMed,42497363,10.2196/81942,https://pubmed.ncbi.nlm.nih.gov/42497363/,scientific_paper,explainable_clinical_ai,general,False
doc_42315700,Deep Learning vs. Traditional Machine Learning in the Diagnosis of Cutaneous Drug Eruptions: A Comparative Study with Explainable AI on Whole-Slide Images.,"['Türkmen Dedeoğlu Ayşe', 'Yanık Hüseyin', 'Uysal Erdem', 'Fikir Gizem', 'Değirmenci Evren', 'Türsen Ümit', 'Yuyucu Karabulut Yasemin']",2026,PubMed,42315700,10.1007/s10278-026-02057-0,https://pubmed.ncbi.nlm.nih.gov/42315700/,scientific_paper,explainable_clinical_ai,general,False
doc_41579557,Developing a trustworthy and explainable framework for classifying skin lesions through transfer learning and attention mechanisms.,"['Duhaim Ali M', 'Baqer Noor S', 'Fadhel Mohammed A']",2026,PubMed,41579557,10.1016/j.compbiolchem.2026.108914,https://pubmed.ncbi.nlm.nih.gov/41579557/,scientific_paper,explainable_clinical_ai,general,False
doc_41570053,Explainable depth-wise and channel-wise fusion models for multi-class skin lesion classification.,"['AbuAlkebash Humam', 'Saleh Radhwan A A', 'Ertunç H Metin']",2026,PubMed,41570053,10.1371/journal.pone.0340901,https://pubmed.ncbi.nlm.nih.gov/41570053/,scientific_paper,explainable_clinical_ai,general,False
doc_41093964,Privacy preserving skin cancer diagnosis through federated deep learning and explainable AI.,"['Naz Naila Sammar', 'Mehmood Muhammad Hassaan', 'Ahmed Fahad', 'Ahmad Munir', 'Rehman Ateeq Ur', 'Ismael Waleed M', 'Adnan Khan Muhammad']",2025,PubMed,41093964,10.1038/s41598-025-19905-8,https://pubmed.ncbi.nlm.nih.gov/41093964/,scientific_paper,explainable_clinical_ai,general,False
doc_41008725,Enhancing Monkeypox Diagnosis with Transformers: Bridging Explainability and Performance with Quantitative Validation.,"['Şeker Delal', 'Yıldız Abdulnasır']",2025,PubMed,41008725,10.3390/diagnostics15182354,https://pubmed.ncbi.nlm.nih.gov/41008725/,scientific_paper,explainable_clinical_ai,general,False
doc_40629062,Explainable deep learning approaches for high precision early melanoma detection using dermoscopic images.,"['Mahmud Md Abdullah All', 'Afrin Sadia', 'Mridha M F', 'Alfarhood Sultan', 'Che Dunren', 'Safran Mejdl']",2025,PubMed,40629062,10.1038/s41598-025-09938-4,https://pubmed.ncbi.nlm.nih.gov/40629062/,scientific_paper,explainable_clinical_ai,general,False
doc_40278031,A Hybrid CNN Framework DLI-Net for Acne Detection with XAI.,"['Sharmin Shaila', 'Farid Fahmid Al', 'Jihad Md', 'Rahman Shakila', 'Uddin Jia', 'Rafi Rayhan Kabir', 'Hossan Radia', 'Karim Hezerul Abdul']",2025,PubMed,40278031,10.3390/jimaging11040115,https://pubmed.ncbi.nlm.nih.gov/40278031/,scientific_paper,explainable_clinical_ai,general,False
doc_39579664,Enhancing Epstein-Barr virus detection in IBD patients with XAI and clinical data integration.,"['Wang Zheng', 'Chen Yiqian', 'Wu Yi', 'Xue Yang', 'Lin Kaibin', 'Zhang Jianglin', 'Xiao Ying']",2025,PubMed,39579664,10.1016/j.compbiomed.2024.109465,https://pubmed.ncbi.nlm.nih.gov/39579664/,scientific_paper,explainable_clinical_ai,general,False
doc_42406199,ZACP: enhancing skin lesion classification ability using zero attention and complete perception.,"['Zuo Hailong', 'Weng Zhi', 'Fu Zhenshuai', 'Ding Fangfang', 'Chai Jun', 'Chen Liru', 'Gong Caili', 'Zheng Zhiqiang']",2026,PubMed,42406199,10.1186/s42492-026-00223-3,https://pubmed.ncbi.nlm.nih.gov/42406199/,scientific_paper,datasets_benchmarks,general,False
doc_42277538,MEL-IA: An Interoperable AI System for Multimodal Skin Lesion Classification in Hospital Settings.,"['Córcoles Pablo Candela', 'De Ramón Fernández Alberto', 'Calvo Marcelo Saval', 'Serrano Jose María Salinas', 'Peral Diego Guijarro', 'Fernández Daniel Ruiz']",2026,PubMed,42277538,10.1007/s10916-026-02424-y,https://pubmed.ncbi.nlm.nih.gov/42277538/,scientific_paper,datasets_benchmarks,general,False
doc_42270841,Concept inconsistency in dermoscopic concept bottleneck models: a rough-set analysis of the Derm7pt dataset.,"['Nápoles Gonzalo', 'Grau Isel', 'Salgueiro Yamisleydi']",2026,PubMed,42270841,10.1038/s41598-026-56927-2,https://pubmed.ncbi.nlm.nih.gov/42270841/,scientific_paper,datasets_benchmarks,general,False
doc_42222395,A model combining deep learning and ensemble learning for melanoma recognition via dermoscopy.,"['Jiang Jinyan', 'Yang Suqing']",2026,PubMed,42222395,10.3389/fonc.2026.1782150,https://pubmed.ncbi.nlm.nih.gov/42222395/,scientific_paper,datasets_benchmarks,general,False
doc_42196797,Evolutionarily Optimized Multi-Scale Gabor Modeling of Directional Lesion Texture in Dermoscopic Images for Interpretable Melanoma Classification.,"['Santiago-Montero Raúl', 'Calzada-Ledesma Valentin', 'Gutiérrez-Hernández David Asael', 'Ortiz-Aguilar Lucero de Montserrat', 'Mares-Castro Armando', 'Xoca-Orozco Luis Angel', 'Flores-Sierra José de Jesús']",2026,PubMed,42196797,10.3390/diagnostics16101430,https://pubmed.ncbi.nlm.nih.gov/42196797/,scientific_paper,datasets_benchmarks,general,False
doc_42164121,Skin tumor identification by means of convolutional neural network and improved gray wolf optimizer.,"['Ou Mei', 'Wu Hongmei', 'Liu Hong', 'Zhu Jing']",2026,PubMed,42164121,10.3389/fonc.2026.1724577,https://pubmed.ncbi.nlm.nih.gov/42164121/,scientific_paper,datasets_benchmarks,general,False
doc_42131690,Improved CNN with BiLSTM model for early melanoma and skin lesion classification.,"['Rajeshkumar S', 'Chowdhary Chiranji Lal']",2026,PubMed,42131690,10.3389/frai.2026.1808770,https://pubmed.ncbi.nlm.nih.gov/42131690/,scientific_paper,datasets_benchmarks,general,False
doc_42097060,Multi-level information fusion for explainable diagnosis of melanoma using dermoscopic images.,"['Sun Ruitong', 'Rostami Mohammad']",2026,PubMed,42097060,10.1016/j.compmedimag.2026.102761,https://pubmed.ncbi.nlm.nih.gov/42097060/,scientific_paper,datasets_benchmarks,general,False
doc_42002581,Skin cancer detection using late fusion of pretrained models.,"['Ksibi Amel', 'Walha Ahlem', 'Zakariah Mohammed', 'Ayadi Manel', 'Almujally Nouf Abdullah', 'Alshalali Tagrid']",2026,PubMed,42002581,10.1038/s41598-026-48687-w,https://pubmed.ncbi.nlm.nih.gov/42002581/,scientific_paper,datasets_benchmarks,general,False
doc_41975788,From ABCD to AI: Assessing the Diagnostic Reliability of MLLMs in Cutaneous Melanoma Screening-A Head-to-Head Comparison.,"['Andrei Răzvan Ioan', 'Nodiți-Cuc Aniela Roxana', 'Voinea Silviu Cristian', 'Bordea Cristian Ioan', 'Blidaru Alexandru']",2026,PubMed,41975788,10.3390/diagnostics16071077,https://pubmed.ncbi.nlm.nih.gov/41975788/,scientific_paper,datasets_benchmarks,general,False
